reportID,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
54427,4/9/2020 1:00,7,10,9,9,7,2,3
54428,4/9/2020 1:00,8,9,8,10,6,2,3
54429,4/9/2020 1:00,7,9,8,10,8,1,3
54430,4/9/2020 1:00,9,10,8,9,7,3,3
54431,4/9/2020 1:00,7,10,8,10,7,3,3
54432,4/9/2020 1:00,8,10,8,8,7,2,3
54433,4/9/2020 1:00,8,10,9,8,7,3,3
54434,4/9/2020 1:00,9,8,9,9,7,1,3
54435,4/9/2020 1:00,8,10,8,9,7,2,3
54436,4/9/2020 1:00,7,10,8,9,8,2,3
54437,4/9/2020 1:00,9,10,9,9,8,3,3
54438,4/9/2020 1:00,8,10,9,10,9,2,3
54439,4/9/2020 1:00,9,10,9,9,7,1,3
54440,4/9/2020 1:00,8,10,7,9,5,2,3
54441,4/9/2020 1:00,8,10,8,9,7,2,3
54442,4/9/2020 1:00,8,10,8,10,8,1,3
54443,4/9/2020 1:00,9,10,9,9,8,2,3
54444,4/9/2020 1:00,8,9,8,8,6,2,3
54445,4/9/2020 1:00,9,10,7,9,7,2,3
54446,4/9/2020 1:00,9,9,9,8,8,2,3
54447,4/9/2020 1:00,8,10,7,10,7,2,3
54448,4/9/2020 1:00,7,10,9,10,7,2,3
54449,4/9/2020 1:00,8,10,8,9,7,3,3
54450,4/9/2020 1:00,9,10,8,10,8,3,3
54451,4/9/2020 1:00,7,10,8,9,8,2,3
54452,4/9/2020 1:00,8,10,10,8,7,3,3
54453,4/9/2020 1:00,8,10,8,10,7,2,3
54454,4/9/2020 1:00,7,10,9,10,7,3,3
54455,4/9/2020 1:00,9,10,8,10,7,1,3
54456,4/9/2020 1:00,9,10,8,10,7,2,3
54457,4/9/2020 1:00,8,10,7,9,6,3,3
54458,4/9/2020 1:00,9,10,8,10,8,2,3
54459,4/9/2020 1:00,9,9,8,9,7,3,3
54460,4/9/2020 1:00,8,9,9,8,6,3,3
54461,4/9/2020 1:00,8,10,8,9,6,2,3
54462,4/9/2020 1:00,8,10,7,9,7,3,3
54463,4/9/2020 1:00,7,10,8,10,6,2,3
54464,4/9/2020 1:00,7,10,7,9,8,4,3
54465,4/9/2020 1:00,7,10,8,10,7,2,3
54466,4/9/2020 1:00,8,10,7,9,7,2,3
54467,4/9/2020 1:00,8,10,7,9,6,2,3
54468,4/9/2020 1:00,8,10,8,9,6,2,3
54469,4/9/2020 1:00,8,9,9,10,8,1,3
54470,4/9/2020 1:00,9,10,7,9,8,2,3
54471,4/9/2020 1:00,9,10,7,10,9,2,3
54472,4/9/2020 1:00,8,9,7,8,7,1,3
54473,4/9/2020 1:00,8,10,7,10,8,4,3
54474,4/9/2020 1:00,8,10,7,8,6,3,3
54475,4/9/2020 1:00,8,10,8,9,7,2,3
54476,4/9/2020 1:00,8,10,7,8,8,3,3
54477,4/9/2020 1:00,8,10,9,9,8,2,3
54478,4/9/2020 1:00,8,10,8,10,8,3,3
54479,4/9/2020 1:00,8,9,6,9,5,2,3
54480,4/9/2020 1:00,7,10,8,9,7,2,3
54481,4/9/2020 1:00,8,9,7,9,6,2,3
54482,4/9/2020 1:00,8,10,8,10,6,2,3
54483,4/9/2020 1:00,8,10,9,9,6,4,3
54484,4/9/2020 1:00,7,10,8,9,7,0,3
54485,4/9/2020 1:00,8,9,8,10,6,2,3
54486,4/9/2020 1:00,8,9,8,9,7,3,3
54487,4/9/2020 1:00,7,10,9,9,7,3,3
54488,4/9/2020 1:00,8,10,9,9,7,3,3
54489,4/9/2020 1:00,8,10,9,10,6,1,3
54490,4/9/2020 1:00,9,10,8,8,7,2,3
54491,4/9/2020 1:00,9,10,8,9,8,2,3
54492,4/9/2020 1:00,8,10,10,9,8,2,3
54493,4/9/2020 1:00,6,10,8,9,8,2,3
54494,4/9/2020 1:00,8,9,8,8,7,2,3
54495,4/9/2020 1:00,8,10,9,8,7,1,3
54496,4/9/2020 1:00,8,10,7,9,7,2,3
54497,4/9/2020 1:00,8,10,9,9,7,2,3
54498,4/9/2020 1:00,8,10,7,10,7,3,3
54499,4/9/2020 1:00,9,10,9,10,8,2,3
54500,4/9/2020 1:00,8,10,8,9,6,2,3
54501,4/9/2020 1:00,9,10,8,9,7,2,3
54502,4/9/2020 1:00,6,10,9,9,7,2,3
54503,4/9/2020 1:00,7,10,10,9,6,3,3
54504,4/9/2020 1:00,9,10,9,9,8,2,3
54505,4/9/2020 1:00,8,10,8,10,8,2,3
54506,4/9/2020 1:00,9,10,9,9,8,2,3
54507,4/9/2020 1:00,7,10,8,8,6,1,3
54508,4/9/2020 1:00,8,10,7,8,8,2,3
54509,4/9/2020 1:00,8,10,8,9,8,1,3
54510,4/9/2020 1:00,8,10,8,9,7,1,3
54511,4/9/2020 1:00,10,9,7,8,6,4,3
54512,4/9/2020 1:00,7,10,8,10,8,3,3
54513,4/9/2020 1:00,7,10,7,10,6,2,3
54514,4/9/2020 1:00,7,10,8,10,8,2,3
54515,4/9/2020 1:00,7,10,8,10,8,2,3
54516,4/9/2020 1:00,8,10,9,7,8,2,3
54517,4/9/2020 1:00,8,10,8,8,6,1,3
54518,4/9/2020 1:00,9,10,8,10,7,2,3
54519,4/9/2020 1:00,8,10,8,8,7,2,3
54520,4/9/2020 1:00,7,10,7,8,6,1,3
54521,4/9/2020 1:00,7,10,8,9,6,3,3
54522,4/9/2020 1:00,8,9,8,9,8,1,3
54523,4/9/2020 1:00,8,10,7,8,7,3,3
54524,4/9/2020 1:00,7,10,8,9,7,1,3
54525,4/9/2020 1:00,8,9,7,10,8,1,3
54526,4/9/2020 1:00,7,10,9,8,7,2,3
54527,4/9/2020 1:00,7,10,8,9,7,3,3
54528,4/9/2020 1:00,9,10,8,8,7,2,3
54529,4/9/2020 1:00,8,9,9,10,6,2,3
54530,4/9/2020 1:00,7,10,7,10,7,1,3
54531,4/9/2020 1:00,8,10,7,8,8,2,3
54532,4/9/2020 1:00,9,10,9,9,8,2,3
54533,4/9/2020 1:00,9,10,8,8,7,3,3
54534,4/9/2020 1:00,9,9,8,9,7,3,3
54535,4/9/2020 1:00,8,10,7,9,7,2,3
54536,4/9/2020 1:00,8,10,9,9,7,2,3
54537,4/9/2020 1:00,8,10,7,10,7,3,3
54538,4/9/2020 1:00,9,10,8,9,7,2,3
54539,4/9/2020 1:00,7,10,7,8,7,2,3
54540,4/9/2020 1:00,7,9,8,9,8,3,3
54541,4/9/2020 1:00,9,9,9,9,8,2,3
54542,4/9/2020 1:00,8,10,8,9,7,2,3
54543,4/9/2020 1:00,7,10,9,9,8,2,3
54544,4/9/2020 1:00,7,10,8,9,7,3,3
54545,4/9/2020 1:00,9,10,8,9,6,3,3
54546,4/9/2020 1:00,8,10,7,10,6,2,3
54547,4/9/2020 1:00,8,10,8,9,8,2,3
54548,4/9/2020 1:00,8,10,8,9,7,3,3
54549,4/9/2020 1:00,8,10,8,8,7,2,3
54550,4/9/2020 1:00,7,10,9,9,6,1,3
54551,4/9/2020 1:00,9,10,8,10,7,1,3
54552,4/9/2020 1:00,7,9,9,8,6,1,3
54553,4/9/2020 1:00,9,10,9,9,6,2,3
54554,4/9/2020 1:00,8,9,8,10,7,2,3
54555,4/9/2020 1:00,8,10,9,8,7,3,3
54556,4/9/2020 1:00,10,10,7,9,6,2,3
54557,4/9/2020 1:00,7,10,8,8,7,2,3
54558,4/9/2020 1:00,7,10,8,8,8,3,3
54559,4/9/2020 1:00,8,9,9,9,8,2,3
54560,4/9/2020 1:00,8,10,9,9,7,0,3
54561,4/9/2020 1:00,8,10,8,10,6,1,3
54562,4/9/2020 1:00,8,10,8,10,6,2,3
54563,4/9/2020 1:00,8,10,9,10,7,3,3
54564,4/9/2020 1:00,7,10,7,9,7,2,3
54565,4/9/2020 1:00,8,10,8,10,7,2,3
54566,4/9/2020 1:00,8,10,8,7,7,1,3
54567,4/9/2020 1:00,7,10,8,8,6,3,3
54568,4/9/2020 1:00,7,10,8,10,8,2,3
54569,4/9/2020 1:00,8,10,9,9,7,2,3
54570,4/9/2020 1:00,8,10,8,9,7,2,3
54571,4/9/2020 1:00,8,10,8,8,7,2,3
54572,4/9/2020 1:00,8,10,8,10,6,3,3
54573,4/9/2020 1:00,8,10,8,10,8,2,3
54574,4/9/2020 1:00,8,9,8,9,6,2,3
54575,4/9/2020 1:00,6,10,7,9,7,2,3
54576,4/9/2020 1:00,8,9,9,8,7,1,3
54577,4/9/2020 1:00,9,9,8,8,8,1,3
54578,4/9/2020 1:00,8,9,8,9,6,2,3
54579,4/9/2020 1:00,8,10,8,10,8,2,3
54580,4/9/2020 1:00,9,10,9,9,7,2,3
54581,4/9/2020 1:00,8,10,7,9,6,2,3
54582,4/9/2020 1:00,8,10,8,10,7,2,3
54583,4/9/2020 1:00,9,10,7,8,8,2,3
54584,4/9/2020 1:00,8,9,9,9,7,2,3
54585,4/9/2020 1:00,9,10,8,8,7,2,3
54586,4/9/2020 1:00,8,10,9,9,7,2,3
54587,4/9/2020 1:00,9,9,8,9,7,2,3
54588,4/9/2020 1:00,9,9,8,9,7,2,3
54589,4/9/2020 1:00,7,10,7,9,7,2,3
54590,4/9/2020 1:00,8,9,8,8,7,2,3
54591,4/9/2020 1:00,8,10,8,10,8,2,3
54592,4/9/2020 1:00,8,10,6,10,7,2,3
54593,4/9/2020 1:00,8,10,9,8,8,2,3
54594,4/9/2020 1:00,9,10,8,8,7,2,3
54595,4/9/2020 1:00,8,10,8,10,7,3,3
54596,4/9/2020 1:00,8,10,7,8,7,2,3
54597,4/9/2020 1:00,9,10,8,10,7,2,3
54598,4/9/2020 1:00,8,8,8,9,7,2,3
54599,4/9/2020 1:00,7,10,7,9,7,3,3
54600,4/9/2020 1:00,9,10,8,8,8,2,3
54601,4/9/2020 1:00,7,10,7,8,5,3,3
54602,4/9/2020 1:00,9,10,8,10,8,3,3
54603,4/9/2020 1:00,8,10,8,10,7,0,3
54604,4/9/2020 1:00,8,9,7,8,7,3,3
54605,4/9/2020 1:00,7,10,7,8,6,1,3
54606,4/9/2020 1:00,7,9,8,9,7,2,3
54607,4/9/2020 1:00,7,10,7,8,6,3,3
54608,4/9/2020 1:00,9,10,8,9,8,2,3
54609,4/9/2020 1:00,9,10,7,9,7,2,3
54610,4/9/2020 1:00,9,10,8,10,7,1,3
54611,4/9/2020 1:00,8,10,8,10,7,2,3
54612,4/9/2020 1:00,7,9,9,10,7,4,3
54613,4/9/2020 1:00,8,9,8,9,8,3,3
54614,4/9/2020 1:00,7,10,8,9,6,2,3
54615,4/9/2020 1:00,8,9,7,8,7,1,3
54616,4/9/2020 1:00,8,10,9,9,6,3,3
54617,4/9/2020 1:00,8,10,9,8,7,3,3
54618,4/9/2020 1:00,9,10,8,10,7,2,3
54619,4/9/2020 1:00,7,10,9,7,7,3,3
54620,4/9/2020 1:00,7,10,8,9,8,3,3
54621,4/9/2020 1:00,7,10,8,9,8,1,3
54622,4/9/2020 1:00,9,10,8,9,7,3,3
54623,4/9/2020 1:00,8,10,8,10,7,3,3
54624,4/9/2020 1:00,9,9,8,9,6,4,3
54625,4/9/2020 1:00,8,10,9,9,8,1,3
54626,4/9/2020 1:00,8,9,8,8,7,3,3
54627,4/9/2020 1:00,8,10,7,10,7,3,3
54628,4/9/2020 1:00,8,9,9,8,7,3,3
54629,4/9/2020 1:00,7,10,8,9,6,2,3
54630,4/9/2020 1:00,7,10,8,9,8,1,3
54631,4/9/2020 1:00,8,9,6,9,7,3,3
54632,4/9/2020 1:00,8,10,9,8,7,2,3
54633,4/9/2020 1:00,8,9,7,8,8,2,3
54634,4/9/2020 1:00,8,10,8,9,7,2,3
54635,4/9/2020 1:00,8,9,7,9,7,3,3
54636,4/9/2020 1:00,7,10,8,9,6,2,3
54637,4/9/2020 1:00,8,10,7,9,7,2,3
54638,4/9/2020 1:00,8,10,7,10,6,1,3
54639,4/9/2020 1:00,8,10,9,9,7,2,3
54640,4/9/2020 1:00,8,10,7,9,6,2,3
54641,4/9/2020 1:00,8,9,7,9,7,2,3
54642,4/9/2020 1:00,8,9,9,9,6,2,3
54643,4/9/2020 1:00,9,10,8,10,7,3,3
54644,4/9/2020 1:00,8,10,8,9,7,2,3
54645,4/9/2020 1:00,8,10,8,8,7,2,3
54646,4/9/2020 1:00,8,10,8,8,8,2,3
54647,4/9/2020 1:00,9,9,9,8,6,1,3
54648,4/9/2020 1:00,8,10,8,9,7,2,3
54649,4/9/2020 1:00,8,10,8,10,7,2,3
54650,4/9/2020 1:00,10,10,9,9,7,1,3
54651,4/9/2020 1:00,6,10,8,9,8,1,3
54652,4/9/2020 1:00,8,9,8,9,7,2,3
54653,4/9/2020 1:00,8,10,7,9,8,1,3
54654,4/9/2020 1:00,7,10,8,9,8,1,3
54655,4/9/2020 1:00,7,9,8,8,9,1,3
54656,4/9/2020 1:00,8,9,7,8,7,1,3
54657,4/9/2020 1:00,9,9,8,9,7,2,3
54658,4/9/2020 1:00,8,10,8,10,7,3,3
54659,4/9/2020 1:00,8,9,9,8,5,1,3
54660,4/9/2020 1:00,9,9,8,9,8,2,3
54661,4/9/2020 1:00,8,9,8,8,7,1,3
54662,4/9/2020 1:00,9,10,7,9,7,2,3
54663,4/9/2020 1:00,8,9,9,10,8,2,3
54664,4/9/2020 1:00,8,9,8,9,8,2,3
54665,4/9/2020 1:00,8,10,6,9,8,3,3
54666,4/9/2020 1:00,8,9,6,9,7,2,3
54667,4/9/2020 1:00,9,10,7,9,8,1,3
54668,4/9/2020 1:00,8,10,8,9,7,2,3
54669,4/9/2020 1:00,8,10,8,8,7,3,3
54670,4/9/2020 1:00,7,10,8,10,7,2,3
54671,4/9/2020 1:00,8,9,8,10,8,2,3
54672,4/9/2020 1:00,7,10,8,8,7,1,3
54673,4/9/2020 1:00,8,9,8,8,8,2,3
54674,4/9/2020 1:00,8,10,8,9,7,2,3
54675,4/9/2020 1:00,9,10,7,9,7,3,3
54676,4/9/2020 1:00,8,10,7,10,8,1,3
54677,4/9/2020 1:00,9,10,8,8,5,2,3
54678,4/9/2020 1:00,7,10,9,10,7,1,3
54679,4/9/2020 1:00,7,9,8,10,6,2,3
54680,4/9/2020 1:00,7,10,8,9,8,3,3
54681,4/9/2020 1:00,9,10,7,8,7,2,3
54682,4/9/2020 1:00,9,10,7,9,8,3,3
54683,4/9/2020 1:00,9,10,9,9,8,1,3
54684,4/9/2020 1:00,7,9,7,8,7,1,3
54685,4/9/2020 1:00,7,10,8,10,7,2,3
54686,4/9/2020 1:00,9,10,6,9,6,3,3
54687,4/9/2020 1:00,7,10,6,8,8,2,3
54688,4/9/2020 1:00,8,10,9,8,6,3,3
54689,4/9/2020 1:00,8,10,8,9,6,2,3
54690,4/9/2020 1:00,7,10,7,8,8,2,3
54691,4/9/2020 1:00,8,10,8,9,7,3,3
54692,4/9/2020 1:00,8,10,8,8,7,2,3
54693,4/9/2020 1:00,9,10,8,9,8,1,3
54694,4/9/2020 1:00,7,10,8,9,7,2,3
54695,4/9/2020 1:00,7,10,7,9,8,2,3
54696,4/9/2020 1:00,7,10,8,9,7,1,3
54697,4/9/2020 1:00,8,9,8,10,7,5,3
54698,4/9/2020 1:00,9,10,9,10,6,2,3
54699,4/9/2020 1:00,8,10,8,8,8,2,3
54700,4/9/2020 1:00,8,9,7,10,7,1,3
54701,4/9/2020 1:00,8,10,9,9,7,2,3
54702,4/9/2020 1:00,8,9,9,9,8,2,3
54703,4/9/2020 1:00,7,10,8,9,8,1,3
54704,4/9/2020 1:00,8,10,8,9,7,3,3
54705,4/9/2020 1:00,8,9,7,9,7,2,3
54706,4/9/2020 1:00,7,10,9,9,7,3,3
54707,4/9/2020 1:00,8,10,8,10,8,1,3
54708,4/9/2020 1:00,8,9,9,10,7,2,3
54709,4/9/2020 1:00,7,10,8,10,8,2,3
54710,4/9/2020 1:00,8,10,8,9,7,1,3
54711,4/9/2020 1:00,8,9,8,9,8,2,3
54712,4/9/2020 1:00,9,10,8,9,8,1,3
54713,4/9/2020 1:00,9,10,8,9,7,1,3
54714,4/9/2020 1:00,8,10,8,10,7,2,3
54715,4/9/2020 1:00,8,10,9,8,5,2,3
54716,4/9/2020 1:00,8,10,8,9,7,1,3
54717,4/9/2020 1:00,8,10,7,9,7,2,3
54718,4/9/2020 1:00,7,9,8,10,8,2,3
54719,4/9/2020 1:00,7,10,7,9,7,3,3
54720,4/9/2020 1:00,9,10,8,9,7,1,3
54721,4/9/2020 1:00,7,10,8,10,7,2,3
54722,4/9/2020 1:00,8,10,8,9,7,2,3
54723,4/9/2020 1:00,8,10,7,10,7,3,3
54724,4/9/2020 1:00,6,10,8,9,7,1,3
54725,4/9/2020 1:00,9,10,8,9,8,3,3
54726,4/9/2020 1:00,8,9,8,10,7,2,3
54727,4/9/2020 1:00,8,10,7,9,6,3,3
54728,4/9/2020 1:00,8,10,8,8,7,2,3
54729,4/9/2020 1:00,8,9,7,7,6,3,3
54730,4/9/2020 1:00,8,10,8,9,7,3,3
54731,4/9/2020 1:00,9,10,7,8,8,1,3
54732,4/9/2020 1:00,8,10,8,9,8,2,3
54733,4/9/2020 1:00,8,10,8,9,5,2,3
54734,4/9/2020 1:00,8,9,7,9,7,2,3
54735,4/9/2020 1:00,7,10,7,8,8,3,3
54736,4/9/2020 1:00,8,10,7,9,6,2,3
54737,4/9/2020 1:00,9,10,8,9,6,2,3
54738,4/9/2020 1:00,7,10,7,9,7,2,3
54739,4/9/2020 1:00,8,10,7,9,8,2,3
54740,4/9/2020 1:00,8,10,9,9,6,2,3
54741,4/9/2020 1:00,9,10,8,10,6,2,3
54742,4/9/2020 1:00,8,10,8,9,6,2,3
54743,4/9/2020 1:00,9,9,9,8,7,3,3
54744,4/9/2020 1:00,7,10,8,9,6,1,3
54745,4/9/2020 1:00,8,10,7,8,7,3,3
54746,4/9/2020 1:00,8,10,7,9,6,2,3
54747,4/9/2020 1:00,10,10,8,9,6,2,3
54748,4/9/2020 1:00,7,10,8,10,8,3,3
54749,4/9/2020 1:00,8,10,8,8,7,3,3
54750,4/9/2020 1:00,9,10,9,9,8,0,3
54751,4/9/2020 1:00,8,10,7,10,7,1,3
54752,4/9/2020 1:00,7,10,7,9,7,2,3
54753,4/9/2020 1:00,7,9,8,9,7,4,3
54754,4/9/2020 1:00,7,10,8,8,7,2,3
54755,4/9/2020 1:00,8,10,8,9,7,2,3
54756,4/9/2020 1:00,7,10,9,9,7,1,3
54757,4/9/2020 1:00,7,10,8,10,7,0,3
54758,4/9/2020 1:00,8,10,9,8,8,3,3
54759,4/9/2020 1:00,7,10,8,9,7,1,3
54760,4/9/2020 1:00,8,9,8,7,7,2,3
54761,4/9/2020 1:00,8,10,7,10,6,2,3
54762,4/9/2020 1:00,8,10,8,9,7,2,3
54763,4/9/2020 1:00,8,10,8,10,7,2,3
54764,4/9/2020 1:00,9,9,7,9,9,2,3
54765,4/9/2020 1:00,8,10,7,10,7,3,3
54766,4/9/2020 1:00,8,10,8,10,7,1,3
54767,4/9/2020 1:00,8,10,8,8,7,2,3
54768,4/9/2020 1:00,8,10,8,9,6,1,3
54769,4/9/2020 1:00,9,10,8,10,9,1,3
54770,4/9/2020 1:00,9,9,9,8,7,3,3
54771,4/9/2020 1:00,7,9,8,9,7,3,3
54772,4/9/2020 1:00,7,10,7,10,7,1,3
54773,4/9/2020 1:00,9,10,8,9,8,2,3
54774,4/9/2020 1:00,8,10,8,10,7,0,3
54775,4/9/2020 1:00,8,10,7,10,8,3,3
54776,4/9/2020 1:00,8,10,9,9,6,2,3
54777,4/9/2020 1:00,8,10,7,9,8,2,3
54778,4/9/2020 1:00,8,10,8,10,7,1,3
54779,4/9/2020 1:00,8,9,8,9,7,3,3
54780,4/9/2020 1:00,8,10,8,10,7,2,3
54781,4/9/2020 1:00,9,10,8,8,8,0,3
54782,4/9/2020 1:00,8,10,7,9,8,3,3
54783,4/9/2020 1:00,8,10,8,10,8,1,3
54784,4/9/2020 1:00,8,9,8,9,6,3,3
54785,4/9/2020 1:00,8,10,7,8,7,2,3
54786,4/9/2020 1:00,9,10,8,9,7,2,3
54787,4/9/2020 1:00,8,10,9,8,7,1,3
54788,4/9/2020 1:00,8,9,9,8,7,2,3
54789,4/9/2020 1:00,8,10,8,10,7,1,3
54790,4/9/2020 1:00,7,10,7,10,6,2,3
54791,4/9/2020 1:00,7,9,7,9,7,2,3
54792,4/9/2020 1:00,9,10,7,8,7,3,3
54793,4/9/2020 1:00,7,10,9,9,6,2,3
54794,4/9/2020 1:00,7,10,8,9,7,2,3
54795,4/9/2020 1:00,7,9,8,9,6,3,3
54796,4/9/2020 1:00,6,10,10,8,7,2,3
54797,4/9/2020 1:00,8,10,7,8,7,1,3
54798,4/9/2020 1:00,9,10,8,9,7,2,3
54799,4/9/2020 1:00,7,10,9,9,7,3,3
54800,4/9/2020 1:00,8,9,9,9,7,2,3
54801,4/9/2020 1:00,8,10,9,10,8,2,3
54802,4/9/2020 1:00,8,9,10,10,7,1,3
54803,4/9/2020 1:00,7,9,8,10,7,3,3
54804,4/9/2020 1:00,8,9,9,9,7,1,3
54805,4/9/2020 1:00,8,10,9,9,7,2,3
54806,4/9/2020 1:00,7,9,9,10,6,2,3
54807,4/9/2020 1:00,9,9,8,9,7,2,3
54808,4/9/2020 1:00,8,9,10,9,7,3,3
54809,4/9/2020 1:00,8,10,7,9,7,3,3
54810,4/9/2020 1:00,8,10,8,8,7,2,3
54811,4/9/2020 1:00,8,10,8,9,7,2,3
54812,4/9/2020 1:00,7,10,8,9,8,1,3
54813,4/9/2020 1:00,8,9,9,10,7,2,3
54814,4/9/2020 1:00,8,10,9,9,7,1,3
54815,4/9/2020 1:00,8,9,9,8,7,3,3
54816,4/9/2020 1:00,8,10,8,8,7,2,3
54817,4/9/2020 1:00,7,10,7,10,7,2,3
54818,4/9/2020 1:00,8,9,8,10,8,2,3
54819,4/9/2020 1:00,9,10,7,9,7,2,3
54820,4/9/2020 1:00,9,10,8,10,7,2,3
54821,4/9/2020 1:00,8,10,7,9,6,3,3
54822,4/9/2020 1:00,8,9,8,10,8,2,3
54823,4/9/2020 1:00,8,9,8,9,8,2,3
54824,4/9/2020 1:00,8,9,7,9,7,3,3
54825,4/9/2020 1:00,7,9,9,9,7,3,3
54826,4/9/2020 1:00,7,9,9,8,8,2,3
54827,4/9/2020 1:00,9,10,7,9,8,1,3
54828,4/9/2020 1:00,7,9,8,8,8,2,3
54829,4/9/2020 1:00,9,10,8,9,7,2,3
54830,4/9/2020 1:00,8,10,8,8,7,2,3
54831,4/9/2020 1:00,8,9,7,9,6,3,3
54832,4/9/2020 1:00,7,9,7,8,6,2,3
54833,4/9/2020 1:00,9,10,8,10,6,2,3
54834,4/9/2020 1:00,8,10,9,9,7,3,3
54835,4/9/2020 1:00,8,9,9,9,7,1,3
54836,4/9/2020 1:00,7,10,9,8,7,2,3
54837,4/9/2020 1:00,7,10,9,8,6,2,3
54838,4/9/2020 1:00,6,10,7,9,7,2,3
54839,4/9/2020 1:00,8,10,8,9,9,2,3
54840,4/9/2020 1:00,8,10,8,8,7,2,3
54841,4/9/2020 1:00,7,10,8,9,6,3,3
54842,4/9/2020 1:00,8,10,8,8,6,2,3
54843,4/9/2020 1:00,8,10,9,9,8,2,3
54844,4/9/2020 1:00,7,10,8,9,8,3,3
54845,4/9/2020 1:00,9,9,7,9,7,0,3
54846,4/9/2020 1:00,8,10,8,8,7,2,3
54847,4/9/2020 1:00,8,9,9,10,7,1,3
54848,4/9/2020 1:00,8,10,8,9,6,1,3
54849,4/9/2020 1:00,8,10,8,9,7,3,3
54850,4/9/2020 1:00,8,10,9,9,8,1,3
54851,4/9/2020 1:00,7,10,7,8,7,2,3
54852,4/9/2020 1:00,8,10,7,9,7,1,3
54853,4/9/2020 1:00,8,10,9,10,8,3,3
54854,4/9/2020 1:00,9,10,8,9,7,3,3
54855,4/9/2020 1:00,9,10,7,9,8,3,3
54856,4/9/2020 1:00,7,10,8,9,7,2,3
54857,4/9/2020 1:00,7,8,7,9,7,2,3
54858,4/9/2020 1:00,8,10,7,9,7,2,3
54859,4/9/2020 1:00,8,10,9,8,6,3,3
54860,4/9/2020 1:00,8,10,8,9,7,2,3
54861,4/9/2020 1:00,8,9,7,10,7,1,3
54862,4/9/2020 1:00,8,10,7,9,6,1,3
54863,4/9/2020 1:00,8,10,8,10,8,1,3
54864,4/9/2020 1:00,8,10,8,9,7,3,3
54865,4/9/2020 1:00,8,10,9,8,6,2,3
54866,4/9/2020 1:00,8,10,9,9,9,1,3
54867,4/9/2020 1:00,7,10,8,9,6,3,3
54868,4/9/2020 1:00,6,10,7,9,7,1,3
54869,4/9/2020 1:00,7,10,8,9,7,2,3
54870,4/9/2020 1:00,9,10,6,9,7,4,3
54871,4/9/2020 1:00,8,10,8,10,7,2,3
54872,4/9/2020 1:00,8,9,8,9,7,1,3
54873,4/9/2020 1:00,8,10,8,9,8,1,3
54874,4/9/2020 1:00,9,10,9,9,7,2,3
54875,4/9/2020 1:00,8,9,9,9,7,2,3
54876,4/9/2020 1:00,7,10,7,9,6,2,3
54877,4/9/2020 1:00,7,10,8,8,7,2,3
54878,4/9/2020 1:00,7,10,7,10,8,2,3
54879,4/9/2020 1:00,7,10,8,9,6,2,3
54880,4/9/2020 1:00,8,10,8,9,7,2,3
54881,4/9/2020 1:00,8,9,8,9,8,2,3
54882,4/9/2020 1:00,8,9,8,8,7,2,3
54883,4/9/2020 1:00,8,10,8,9,7,0,3
54884,4/9/2020 1:00,8,9,8,9,7,2,3
54885,4/9/2020 1:00,9,9,8,8,7,1,3
54886,4/9/2020 1:00,7,10,7,9,7,1,3
54887,4/9/2020 1:00,8,10,9,8,6,2,3
54888,4/9/2020 1:00,8,9,8,10,7,2,3
54889,4/9/2020 1:00,8,10,7,9,7,3,3
54890,4/9/2020 1:00,8,10,8,10,8,2,3
54891,4/9/2020 1:00,9,9,8,10,5,2,3
54892,4/9/2020 1:00,8,10,8,8,7,3,3
54893,4/9/2020 1:00,9,10,8,9,7,2,3
54894,4/9/2020 1:00,8,10,8,9,5,0,3
54895,4/9/2020 1:00,8,10,7,8,7,3,3
54896,4/9/2020 1:00,8,9,8,9,6,2,3
54897,4/9/2020 1:00,8,10,8,8,8,2,3
54898,4/9/2020 1:00,7,9,8,10,9,2,3
54899,4/9/2020 1:00,8,10,9,9,7,2,3
54900,4/9/2020 1:00,7,10,8,9,8,2,3
54901,4/9/2020 1:00,8,10,8,10,7,2,3
54902,4/9/2020 1:00,8,10,9,9,8,2,3
54903,4/9/2020 1:00,7,10,9,9,7,2,3
54904,4/9/2020 1:00,9,10,7,9,8,2,3
54905,4/9/2020 1:00,9,10,8,9,7,2,3
54906,4/9/2020 1:00,8,10,7,10,8,3,3
54907,4/9/2020 1:00,8,9,9,9,7,2,3
54908,4/9/2020 1:00,9,10,7,8,6,2,3
54909,4/9/2020 1:00,9,10,8,10,7,1,3
54910,4/9/2020 1:00,8,10,8,9,7,2,3
54911,4/9/2020 1:00,8,10,9,10,8,2,3
54912,4/9/2020 1:00,8,10,8,10,6,2,3
54913,4/9/2020 1:00,9,10,7,10,6,2,3
54914,4/9/2020 1:00,7,9,7,9,6,2,3
54915,4/9/2020 1:00,8,10,7,9,8,2,3
54916,4/9/2020 1:00,8,9,7,9,7,2,3
54917,4/9/2020 1:00,8,10,7,10,6,1,3
54918,4/9/2020 1:00,8,9,7,8,6,1,3
54919,4/9/2020 1:00,8,9,8,9,7,2,3
54920,4/9/2020 1:00,9,10,8,9,8,1,3
54921,4/9/2020 1:00,8,9,8,8,7,3,3
54922,4/9/2020 1:00,7,10,8,10,7,1,3
54923,4/9/2020 1:00,8,10,9,9,8,2,3
54924,4/9/2020 1:00,8,9,8,10,7,3,3
