reportID,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
44914,2020-04-08 12:10:00,9,10,10,-1,7,3,8
44915,2020-04-08 12:10:00,9,8,9,-1,7,2,8
44916,2020-04-08 12:10:00,9,9,10,-1,6,2,8
44917,2020-04-08 12:10:00,9,9,8,-1,8,0,8
44918,2020-04-08 12:10:00,10,9,10,-1,6,2,8
44919,2020-04-08 12:10:00,9,8,8,-1,7,2,8
44920,2020-04-08 12:10:00,9,8,10,-1,8,3,8
44921,2020-04-08 12:10:00,9,10,8,-1,8,2,8
44922,2020-04-08 12:10:00,9,8,9,-1,8,3,8
44923,2020-04-08 12:10:00,10,9,9,-1,7,2,8
44924,2020-04-08 12:10:00,8,8,10,-1,7,2,8
44925,2020-04-08 12:10:00,9,8,10,-1,7,1,8
44926,2020-04-08 12:10:00,9,10,9,-1,7,1,8
44927,2020-04-08 12:10:00,8,8,10,-1,7,2,8
44928,2020-04-08 12:10:00,8,9,9,-1,7,1,8
44929,2020-04-08 12:10:00,9,9,10,-1,8,2,8
44930,2020-04-08 12:10:00,8,10,10,-1,7,3,8
44931,2020-04-08 12:10:00,7,9,9,-1,8,1,8
44932,2020-04-08 12:10:00,10,9,10,-1,7,1,8
44933,2020-04-08 12:10:00,9,9,9,-1,7,1,8
44934,2020-04-08 12:10:00,9,9,9,-1,6,2,8
44935,2020-04-08 12:10:00,9,9,10,-1,7,2,8
44936,2020-04-08 12:10:00,10,8,9,-1,7,3,8
44937,2020-04-08 12:10:00,9,9,10,-1,8,2,8
44938,2020-04-08 12:10:00,8,10,8,-1,7,2,8
44939,2020-04-08 12:10:00,9,9,10,-1,7,2,8
44940,2020-04-08 12:10:00,9,9,10,-1,7,1,8
44941,2020-04-08 12:10:00,9,10,10,-1,7,2,8
44942,2020-04-08 12:10:00,9,10,9,4,8,0,8
44943,2020-04-08 12:10:00,9,8,9,-1,7,2,8
44944,2020-04-08 12:10:00,8,10,10,-1,7,3,8
44945,2020-04-08 12:10:00,10,9,9,-1,8,3,8
44946,2020-04-08 12:10:00,9,7,10,-1,8,2,8
44947,2020-04-08 12:10:00,10,10,8,-1,6,3,8
44948,2020-04-08 12:10:00,10,9,9,-1,7,2,8
44949,2020-04-08 12:10:00,10,9,8,-1,8,2,8
44950,2020-04-08 12:10:00,9,9,9,-1,7,2,8
44951,2020-04-08 12:10:00,10,9,9,-1,6,3,8
44952,2020-04-08 12:10:00,8,9,9,-1,6,2,8
44953,2020-04-08 12:10:00,10,9,8,-1,6,2,8
44954,2020-04-08 12:10:00,10,9,9,-1,8,2,8
44955,2020-04-08 12:10:00,9,9,8,-1,7,1,8
44956,2020-04-08 12:10:00,9,9,9,-1,5,1,8
44957,2020-04-08 12:10:00,8,8,8,-1,6,2,8
44958,2020-04-08 12:10:00,9,9,8,-1,7,2,8
44959,2020-04-08 12:10:00,8,9,9,-1,7,2,8
44960,2020-04-08 12:10:00,10,8,9,-1,7,2,8
44961,2020-04-08 12:10:00,9,10,10,-1,8,2,8
44962,2020-04-08 12:10:00,8,8,9,-1,8,2,8
44963,2020-04-08 12:10:00,10,9,9,-1,7,1,8
44964,2020-04-08 12:10:00,9,9,8,-1,7,2,8
44965,2020-04-08 12:10:00,8,10,7,-1,7,2,8
44966,2020-04-08 12:10:00,10,9,9,-1,6,3,8
44967,2020-04-08 12:10:00,10,8,9,-1,7,2,8
44968,2020-04-08 12:10:00,10,10,10,-1,8,2,8
44969,2020-04-08 12:10:00,9,10,9,-1,7,2,8
44970,2020-04-08 12:10:00,8,9,10,-1,8,3,8
44971,2020-04-08 12:10:00,8,9,9,-1,7,2,8
44972,2020-04-08 12:10:00,9,8,7,-1,7,1,8
44973,2020-04-08 12:10:00,9,10,8,-1,7,3,8
44974,2020-04-08 12:10:00,7,8,9,-1,6,3,8
44975,2020-04-08 12:10:00,8,10,8,-1,6,2,8
44976,2020-04-08 12:10:00,8,9,9,-1,6,2,8
44977,2020-04-08 12:10:00,9,9,9,-1,6,3,8
44978,2020-04-08 12:10:00,9,10,9,-1,8,2,8
44979,2020-04-08 12:10:00,9,10,8,4,6,2,8
44980,2020-04-08 12:10:00,8,9,9,-1,7,2,8
44981,2020-04-08 12:10:00,8,9,9,-1,6,2,8
44982,2020-04-08 12:10:00,9,9,9,-1,4,3,8
44983,2020-04-08 12:10:00,9,10,9,-1,7,1,8
44984,2020-04-08 12:10:00,9,9,9,-1,7,3,8
44985,2020-04-08 12:10:00,9,9,9,-1,7,2,8
44986,2020-04-08 12:10:00,8,8,9,-1,7,5,8
44987,2020-04-08 12:10:00,10,8,8,-1,7,3,8
44988,2020-04-08 12:10:00,10,8,10,-1,6,1,8
44989,2020-04-08 12:10:00,9,10,8,-1,7,2,8
44990,2020-04-08 12:10:00,8,9,9,-1,6,2,8
44991,2020-04-08 12:10:00,9,10,9,-1,7,2,8
44992,2020-04-08 12:10:00,9,9,10,-1,8,1,8
44993,2020-04-08 12:10:00,9,9,8,-1,8,1,8
44994,2020-04-08 12:10:00,9,8,9,-1,6,2,8
44995,2020-04-08 12:10:00,10,10,10,-1,6,3,8
44996,2020-04-08 12:10:00,8,9,9,-1,7,1,8
44997,2020-04-08 12:10:00,9,10,9,-1,7,1,8
44998,2020-04-08 12:10:00,9,9,8,-1,8,1,8
44999,2020-04-08 12:10:00,9,9,9,-1,7,2,8
45000,2020-04-08 12:10:00,8,9,9,-1,6,3,8
45001,2020-04-08 12:10:00,10,9,9,-1,8,2,8
45002,2020-04-08 12:10:00,9,9,9,-1,7,2,8
45003,2020-04-08 12:10:00,8,9,9,-1,6,1,8
45004,2020-04-08 12:10:00,10,8,9,-1,8,3,8
45005,2020-04-08 12:10:00,10,9,8,-1,7,2,8
45006,2020-04-08 12:10:00,10,9,10,-1,8,2,8
45007,2020-04-08 12:10:00,9,9,8,-1,7,1,8
45008,2020-04-08 12:10:00,8,10,9,-1,6,3,8
45009,2020-04-08 12:10:00,10,9,10,-1,7,2,8
45010,2020-04-08 12:10:00,9,9,8,-1,6,3,8
45011,2020-04-08 12:10:00,8,8,8,-1,6,1,8
45012,2020-04-08 12:10:00,10,9,9,-1,8,1,8
45013,2020-04-08 12:10:00,8,10,8,-1,8,3,8
45014,2020-04-08 12:10:00,10,9,9,-1,7,3,8
45015,2020-04-08 12:10:00,9,9,8,-1,7,2,8
45016,2020-04-08 12:10:00,9,9,10,-1,6,3,8
45017,2020-04-08 12:10:00,8,10,8,-1,8,2,8
45018,2020-04-08 12:10:00,8,9,10,-1,7,1,8
45019,2020-04-08 12:10:00,8,10,10,-1,6,2,8
45020,2020-04-08 12:10:00,9,9,10,5,7,1,8
45021,2020-04-08 12:10:00,9,10,10,-1,8,2,8
45022,2020-04-08 12:10:00,9,9,9,-1,7,2,8
45023,2020-04-08 12:10:00,8,9,9,-1,7,3,8
45024,2020-04-08 12:10:00,9,8,10,-1,9,2,8
45025,2020-04-08 12:10:00,9,9,10,7,7,2,8
45026,2020-04-08 12:10:00,9,9,10,-1,8,3,8
45027,2020-04-08 12:10:00,7,9,9,-1,7,3,8
45028,2020-04-08 12:10:00,10,8,10,-1,7,3,8
45029,2020-04-08 12:10:00,9,9,7,-1,7,3,8
45030,2020-04-08 12:10:00,9,10,9,-1,8,2,8
45031,2020-04-08 12:10:00,9,10,10,-1,7,2,8
45032,2020-04-08 12:10:00,9,10,10,-1,7,1,8
45033,2020-04-08 12:10:00,9,10,9,-1,7,3,8
45034,2020-04-08 12:10:00,10,9,10,-1,8,1,8
45035,2020-04-08 12:10:00,8,10,8,-1,8,2,8
45036,2020-04-08 12:10:00,10,10,8,-1,8,2,8
45037,2020-04-08 12:10:00,9,10,9,-1,7,2,8
45038,2020-04-08 12:10:00,9,7,9,-1,6,3,8
45039,2020-04-08 12:10:00,9,9,9,-1,7,2,8
45040,2020-04-08 12:10:00,9,8,9,-1,7,1,8
45041,2020-04-08 12:10:00,10,8,9,-1,5,2,8
45042,2020-04-08 12:10:00,9,10,9,-1,7,3,8
45043,2020-04-08 12:10:00,9,9,9,-1,7,1,8
45044,2020-04-08 12:10:00,9,8,9,-1,7,2,8
45045,2020-04-08 12:10:00,9,10,9,-1,7,1,8
45046,2020-04-08 12:10:00,9,8,9,-1,7,1,8
45047,2020-04-08 12:10:00,9,9,9,-1,6,1,8
45048,2020-04-08 12:10:00,9,10,9,-1,7,1,8
45049,2020-04-08 12:10:00,10,9,9,-1,8,2,8
45050,2020-04-08 12:10:00,9,9,9,-1,7,2,8
45051,2020-04-08 12:10:00,8,10,9,-1,6,2,8
45052,2020-04-08 12:10:00,9,8,10,-1,7,2,8
45053,2020-04-08 12:10:00,9,9,10,-1,7,1,8
45054,2020-04-08 12:10:00,10,9,9,-1,7,2,8
45055,2020-04-08 12:10:00,9,8,8,-1,7,2,8
45056,2020-04-08 12:10:00,8,9,9,-1,7,2,8
45057,2020-04-08 12:10:00,10,10,8,-1,7,2,8
45058,2020-04-08 12:10:00,9,9,8,-1,6,1,8
45059,2020-04-08 12:10:00,8,9,9,-1,7,2,8
45060,2020-04-08 12:10:00,8,9,9,-1,7,1,8
45061,2020-04-08 12:10:00,9,9,9,-1,7,2,8
45062,2020-04-08 12:10:00,9,8,9,-1,6,3,8
45063,2020-04-08 12:10:00,9,10,8,-1,7,2,8
45064,2020-04-08 12:10:00,10,10,8,-1,7,2,8
45065,2020-04-08 12:10:00,6,10,9,-1,6,3,8
45066,2020-04-08 12:10:00,9,10,9,-1,6,3,8
45067,2020-04-08 12:10:00,10,10,9,-1,7,2,8
45068,2020-04-08 12:10:00,10,9,9,-1,7,2,8
45069,2020-04-08 12:10:00,10,9,8,-1,7,2,8
45070,2020-04-08 12:15:00,10,8,0,-1,8,-1,2
45071,2020-04-08 12:15:00,2,3,9,9,9,-1,5
45072,2020-04-08 12:15:00,8,8,10,1,3,0,6
45073,2020-04-08 12:15:00,9,10,8,-1,0,1,15
45074,2020-04-08 12:15:00,3,2,1,-1,5,-1,15
45075,2020-04-08 12:15:00,10,6,8,-1,5,-1,15
45076,2020-04-08 12:15:00,2,1,4,2,3,1,1
45077,2020-04-08 12:15:00,3,1,4,3,3,1,1
45078,2020-04-08 12:15:00,3,2,5,-1,1,1,2
45079,2020-04-08 12:15:00,2,6,6,-1,1,3,2
45080,2020-04-08 12:15:00,3,5,5,-1,1,3,2
45081,2020-04-08 12:15:00,4,5,4,-1,1,3,2
45082,2020-04-08 12:15:00,3,3,5,-1,2,2,2
45083,2020-04-08 12:15:00,3,3,6,-1,0,2,2
45084,2020-04-08 12:15:00,4,3,5,-1,0,3,2
45085,2020-04-08 12:15:00,3,4,4,-1,2,2,2
45086,2020-04-08 12:15:00,3,4,6,-1,0,3,2
45087,2020-04-08 12:15:00,2,3,4,-1,1,1,2
45088,2020-04-08 12:15:00,3,4,4,-1,2,2,2
45089,2020-04-08 12:15:00,4,3,4,-1,2,5,4
45090,2020-04-08 12:15:00,5,3,3,-1,2,6,4
45091,2020-04-08 12:15:00,4,2,4,-1,2,5,4
45092,2020-04-08 12:15:00,3,3,2,-1,2,7,4
45093,2020-04-08 12:15:00,4,3,4,-1,3,5,4
45094,2020-04-08 12:15:00,3,6,4,1,3,0,5
45095,2020-04-08 12:15:00,4,6,4,2,2,2,5
45096,2020-04-08 12:15:00,4,5,4,1,3,1,5
45097,2020-04-08 12:15:00,4,6,4,0,3,1,5
45098,2020-04-08 12:15:00,1,2,2,2,3,3,6
45099,2020-04-08 12:15:00,2,1,2,2,2,1,6
45100,2020-04-08 12:15:00,2,2,2,3,3,2,6
45101,2020-04-08 12:15:00,6,9,6,5,5,2,11
45102,2020-04-08 12:15:00,6,9,4,4,5,2,11
45103,2020-04-08 12:15:00,5,9,4,4,5,3,11
45104,2020-04-08 12:15:00,5,9,4,5,5,2,11
45105,2020-04-08 12:15:00,7,9,4,4,5,3,11
45106,2020-04-08 12:15:00,6,9,5,4,6,2,11
45107,2020-04-08 12:15:00,6,9,6,5,5,3,11
45108,2020-04-08 12:15:00,6,10,4,5,5,3,11
45109,2020-04-08 12:15:00,6,9,4,3,5,2,11
45110,2020-04-08 12:15:00,3,6,5,-1,3,4,12
45111,2020-04-08 12:15:00,2,6,6,-1,3,5,12
45112,2020-04-08 12:15:00,3,6,3,-1,3,4,12
45113,2020-04-08 12:15:00,3,6,5,-1,3,4,12
45114,2020-04-08 12:15:00,4,7,4,-1,3,6,12
45115,2020-04-08 12:15:00,3,6,5,-1,4,4,12
45116,2020-04-08 12:15:00,4,6,4,-1,2,5,12
45117,2020-04-08 12:15:00,2,6,4,-1,3,5,12
45118,2020-04-08 12:15:00,3,7,4,-1,3,4,12
45119,2020-04-08 12:15:00,3,7,3,-1,3,6,12
45120,2020-04-08 12:15:00,3,6,4,-1,4,6,12
45121,2020-04-08 12:15:00,2,6,5,-1,4,4,12
45122,2020-04-08 12:15:00,3,6,3,-1,4,5,12
45123,2020-04-08 12:15:00,2,5,2,-1,4,5,12
45124,2020-04-08 12:15:00,3,6,3,-1,4,6,12
45125,2020-04-08 12:15:00,4,6,5,-1,3,5,12
45126,2020-04-08 12:15:00,4,5,2,-1,4,5,12
45127,2020-04-08 12:15:00,1,2,2,-1,3,4,13
45128,2020-04-08 12:15:00,3,1,3,-1,3,4,13
45129,2020-04-08 12:15:00,5,7,7,-1,5,5,14
45130,2020-04-08 12:15:00,5,8,6,-1,5,4,14
45131,2020-04-08 12:15:00,7,6,7,-1,5,4,14
45132,2020-04-08 12:15:00,6,7,8,-1,5,4,14
45133,2020-04-08 12:15:00,6,7,8,-1,5,4,14
45134,2020-04-08 12:15:00,7,7,7,-1,6,3,14
45135,2020-04-08 12:15:00,7,6,7,-1,5,3,14
45136,2020-04-08 12:15:00,7,7,7,-1,5,5,14
45137,2020-04-08 12:15:00,7,7,6,-1,4,4,14
45138,2020-04-08 12:15:00,5,6,8,-1,5,5,14
45139,2020-04-08 12:15:00,6,7,7,-1,5,3,14
45140,2020-04-08 12:15:00,6,7,7,-1,5,5,14
45141,2020-04-08 12:15:00,6,7,6,-1,5,4,14
45142,2020-04-08 12:15:00,2,2,2,-1,2,3,15
45143,2020-04-08 12:15:00,3,2,2,-1,1,3,15
45144,2020-04-08 12:15:00,3,4,3,-1,2,3,15
45145,2020-04-08 12:15:00,2,1,4,-1,2,5,15
45146,2020-04-08 12:15:00,3,2,2,-1,2,5,15
45147,2020-04-08 12:15:00,3,3,3,-1,2,4,15
45148,2020-04-08 12:15:00,2,1,3,-1,2,2,15
45149,2020-04-08 12:15:00,3,3,3,-1,2,3,15
45150,2020-04-08 12:15:00,3,4,2,-1,1,3,15
45151,2020-04-08 12:15:00,3,3,4,-1,2,3,15
45152,2020-04-08 12:15:00,2,3,4,-1,2,4,15
45153,2020-04-08 12:15:00,2,2,2,-1,2,3,15
45154,2020-04-08 12:15:00,4,3,4,-1,2,3,15
45155,2020-04-08 12:15:00,2,3,3,-1,3,3,15
45156,2020-04-08 12:15:00,2,7,7,-1,5,1,17
45157,2020-04-08 12:15:00,0,7,8,-1,3,2,17
45158,2020-04-08 12:15:00,1,7,6,-1,3,2,17
45159,2020-04-08 12:15:00,1,7,6,-1,4,3,17
45160,2020-04-08 12:15:00,0,7,7,-1,2,2,17
45161,2020-04-08 12:15:00,0,6,7,-1,2,2,17
45162,2020-04-08 12:15:00,1,8,6,-1,3,2,17
45163,2020-04-08 12:15:00,4,7,3,-1,5,4,18
45164,2020-04-08 12:15:00,3,6,5,-1,4,3,18
45165,2020-04-08 12:15:00,4,7,5,-1,6,4,18
45166,2020-04-08 12:15:00,3,8,5,-1,5,4,18
45167,2020-04-08 12:15:00,4,7,4,-1,5,4,18
45168,2020-04-08 12:15:00,4,7,4,-1,6,3,18
45169,2020-04-08 12:15:00,3,7,4,-1,6,4,18
45170,2020-04-08 12:15:00,3,7,4,-1,4,5,18
45171,2020-04-08 12:15:00,2,7,4,-1,6,4,18
45172,2020-04-08 12:15:00,3,8,3,-1,5,3,18
45173,2020-04-08 12:15:00,4,6,4,-1,5,4,18
45174,2020-04-08 12:15:00,2,7,4,-1,6,3,18
45175,2020-04-08 12:15:00,4,6,3,-1,6,4,18
45176,2020-04-08 12:15:00,3,6,4,-1,4,4,18
45177,2020-04-08 12:15:00,3,7,4,-1,4,3,18
45178,2020-04-08 12:15:00,4,7,4,-1,6,6,18
45179,2020-04-08 12:15:00,3,7,4,-1,4,5,18
45180,2020-04-08 12:15:00,1,1,2,-1,4,3,19
45181,2020-04-08 12:15:00,0,1,3,-1,3,3,19
45182,2020-04-08 12:15:00,0,2,1,-1,3,2,19
45183,2020-04-08 12:15:00,5,5,4,-1,5,-1,13
45184,2020-04-08 12:15:00,3,5,5,5,4,-1,16
45185,2020-04-08 12:15:00,5,5,5,5,5,-1,16
45186,2020-04-08 12:15:00,5,5,5,4,4,-1,16
45187,2020-04-08 12:15:00,5,5,5,6,2,-1,16
45188,2020-04-08 12:15:00,5,4,4,5,4,-1,16
45189,2020-04-08 12:15:00,7,5,5,-1,3,4,4
45190,2020-04-08 12:15:00,7,6,5,-1,4,4,4
45191,2020-04-08 12:15:00,6,5,5,-1,4,3,4
45192,2020-04-08 12:15:00,7,5,5,-1,5,3,4
45193,2020-04-08 12:15:00,7,5,5,-1,4,3,4
45194,2020-04-08 12:15:00,7,5,5,-1,5,3,4
45195,2020-04-08 12:15:00,6,5,5,-1,4,2,4
45196,2020-04-08 12:15:00,6,5,5,-1,3,3,4
45197,2020-04-08 12:15:00,7,5,5,-1,4,4,4
45198,2020-04-08 12:15:00,2,0,4,3,3,1,1
45199,2020-04-08 12:15:00,1,1,3,2,3,0,1
45200,2020-04-08 12:15:00,2,1,5,3,2,0,1
45201,2020-04-08 12:15:00,4,4,6,-1,0,0,2
45202,2020-04-08 12:15:00,3,4,6,-1,1,0,2
45203,2020-04-08 12:15:00,2,5,5,-1,3,0,2
45204,2020-04-08 12:15:00,2,2,6,-1,2,0,2
45205,2020-04-08 12:15:00,3,5,5,-1,1,1,2
45206,2020-04-08 12:15:00,2,5,5,-1,0,0,2
45207,2020-04-08 12:15:00,6,3,6,-1,5,0,4
45208,2020-04-08 12:15:00,7,5,4,-1,3,1,4
45209,2020-04-08 12:15:00,4,6,4,1,3,0,5
45210,2020-04-08 12:15:00,4,5,4,1,2,0,5
45211,2020-04-08 12:15:00,4,6,5,0,3,0,5
45212,2020-04-08 12:15:00,4,5,4,2,4,0,5
45213,2020-04-08 12:15:00,1,2,2,2,1,0,6
45214,2020-04-08 12:15:00,3,2,3,4,2,0,6
45215,2020-04-08 12:15:00,1,1,3,2,1,1,6
45216,2020-04-08 12:15:00,2,2,2,2,2,0,6
45217,2020-04-08 12:15:00,3,3,2,0,3,0,6
45218,2020-04-08 12:15:00,2,2,2,2,3,0,6
45219,2020-04-08 12:15:00,7,8,4,4,5,0,11
45220,2020-04-08 12:15:00,7,10,4,3,5,0,11
45221,2020-04-08 12:15:00,3,6,4,-1,3,1,12
45222,2020-04-08 12:15:00,3,7,5,-1,2,1,12
45223,2020-04-08 12:15:00,3,6,4,-1,3,0,12
45224,2020-04-08 12:15:00,3,4,4,-1,3,0,12
45225,2020-04-08 12:15:00,3,2,1,-1,1,0,13
45226,2020-04-08 12:15:00,6,7,7,-1,5,0,14
45227,2020-04-08 12:15:00,7,7,7,-1,6,0,14
45228,2020-04-08 12:15:00,7,7,7,-1,6,1,14
45229,2020-04-08 12:15:00,3,2,3,4,1,0,15
45230,2020-04-08 12:15:00,4,4,2,-1,3,0,15
45231,2020-04-08 12:15:00,3,3,3,-1,3,0,15
45232,2020-04-08 12:15:00,3,4,4,-1,2,0,15
45233,2020-04-08 12:15:00,1,2,3,2,1,0,16
45234,2020-04-08 12:15:00,3,2,1,1,2,0,16
45235,2020-04-08 12:15:00,3,1,2,3,2,0,16
45236,2020-04-08 12:15:00,2,1,2,1,2,0,16
45237,2020-04-08 12:15:00,1,9,7,-1,3,0,17
45238,2020-04-08 12:15:00,0,7,7,-1,3,1,17
45239,2020-04-08 12:15:00,3,7,4,-1,5,1,18
45240,2020-04-08 12:15:00,3,8,4,-1,4,0,18
45241,2020-04-08 12:15:00,3,6,5,-1,6,0,18
45242,2020-04-08 12:15:00,2,6,4,-1,6,0,18
45243,2020-04-08 12:15:00,5,7,4,-1,6,0,18
45244,2020-04-08 12:15:00,2,2,2,-1,2,0,19
45245,2020-04-08 12:15:00,2,2,1,-1,2,0,19
45246,2020-04-08 12:20:00,5,0,9,-1,0,-1,18
45247,2020-04-08 12:20:00,5,10,4,-1,6,-1,19
45248,2020-04-08 12:20:00,2,0,4,3,2,2,1
45249,2020-04-08 12:20:00,3,2,4,3,1,0,1
45250,2020-04-08 12:20:00,4,6,5,-1,0,2,2
45251,2020-04-08 12:20:00,4,4,5,-1,1,2,2
45252,2020-04-08 12:20:00,4,4,5,-1,1,1,2
45253,2020-04-08 12:20:00,4,3,5,-1,1,1,2
45254,2020-04-08 12:20:00,2,3,6,-1,2,1,2
45255,2020-04-08 12:20:00,2,4,4,-1,0,2,2
45256,2020-04-08 12:20:00,3,4,5,-1,1,1,2
45257,2020-04-08 12:20:00,4,3,4,-1,0,3,2
45258,2020-04-08 12:20:00,2,4,5,-1,1,2,2
45259,2020-04-08 12:20:00,4,2,3,-1,3,5,4
45260,2020-04-08 12:20:00,4,2,3,-1,2,7,4
45261,2020-04-08 12:20:00,3,3,3,-1,1,5,4
45262,2020-04-08 12:20:00,5,3,2,-1,3,7,4
45263,2020-04-08 12:20:00,4,3,2,-1,2,7,4
45264,2020-04-08 12:20:00,3,6,4,0,4,1,5
45265,2020-04-08 12:20:00,4,6,4,1,3,1,5
45266,2020-04-08 12:20:00,4,5,4,0,2,2,5
45267,2020-04-08 12:20:00,3,7,4,1,3,1,5
45268,2020-04-08 12:20:00,5,7,5,0,3,1,5
45269,2020-04-08 12:20:00,3,3,2,1,2,2,6
45270,2020-04-08 12:20:00,2,1,2,2,2,1,6
45271,2020-04-08 12:20:00,1,2,2,2,1,1,6
45272,2020-04-08 12:20:00,2,1,3,2,2,2,6
45273,2020-04-08 12:20:00,-1,8,6,-1,-1,4,7
45274,2020-04-08 12:20:00,6,9,4,5,5,4,11
45275,2020-04-08 12:20:00,6,9,4,3,6,4,11
45276,2020-04-08 12:20:00,6,8,6,4,4,3,11
45277,2020-04-08 12:20:00,6,9,5,4,5,3,11
45278,2020-04-08 12:20:00,7,9,5,4,5,3,11
45279,2020-04-08 12:20:00,6,9,4,4,6,3,11
45280,2020-04-08 12:20:00,6,8,4,4,5,3,11
45281,2020-04-08 12:20:00,5,10,5,4,6,3,11
45282,2020-04-08 12:20:00,5,8,5,4,4,2,11
45283,2020-04-08 12:20:00,6,8,5,4,5,3,11
45284,2020-04-08 12:20:00,7,10,4,3,5,3,11
45285,2020-04-08 12:20:00,5,9,5,4,5,4,11
45286,2020-04-08 12:20:00,6,9,5,5,5,3,11
45287,2020-04-08 12:20:00,2,6,3,-1,3,5,12
45288,2020-04-08 12:20:00,3,6,3,-1,3,5,12
45289,2020-04-08 12:20:00,2,5,3,-1,3,4,12
45290,2020-04-08 12:20:00,3,5,5,-1,4,5,12
45291,2020-04-08 12:20:00,3,6,4,-1,2,5,12
45292,2020-04-08 12:20:00,3,6,4,-1,4,5,12
45293,2020-04-08 12:20:00,4,6,4,-1,5,5,12
45294,2020-04-08 12:20:00,1,6,3,-1,3,5,12
45295,2020-04-08 12:20:00,3,5,5,-1,3,5,12
45296,2020-04-08 12:20:00,2,6,4,-1,4,7,12
45297,2020-04-08 12:20:00,3,6,4,-1,4,5,12
45298,2020-04-08 12:20:00,3,5,4,-1,3,5,12
45299,2020-04-08 12:20:00,4,6,4,-1,2,6,12
45300,2020-04-08 12:20:00,3,6,5,-1,3,5,12
45301,2020-04-08 12:20:00,3,6,4,-1,3,5,12
45302,2020-04-08 12:20:00,4,6,3,-1,2,5,12
45303,2020-04-08 12:20:00,4,6,4,-1,3,5,12
45304,2020-04-08 12:20:00,2,6,3,-1,3,5,12
45305,2020-04-08 12:20:00,3,6,3,-1,2,6,12
45306,2020-04-08 12:20:00,2,3,3,-1,1,5,13
45307,2020-04-08 12:20:00,1,2,2,-1,2,5,13
45308,2020-04-08 12:20:00,1,3,2,-1,3,4,13
45309,2020-04-08 12:20:00,6,6,7,-1,5,5,14
45310,2020-04-08 12:20:00,6,7,7,-1,6,3,14
45311,2020-04-08 12:20:00,7,8,7,-1,4,4,14
45312,2020-04-08 12:20:00,8,7,8,-1,6,3,14
45313,2020-04-08 12:20:00,6,7,6,-1,5,5,14
45314,2020-04-08 12:20:00,6,7,7,6,6,3,14
45315,2020-04-08 12:20:00,6,8,7,-1,4,3,14
45316,2020-04-08 12:20:00,7,7,7,-1,5,2,14
45317,2020-04-08 12:20:00,6,7,8,-1,6,4,14
45318,2020-04-08 12:20:00,3,3,3,-1,2,3,15
45319,2020-04-08 12:20:00,4,3,3,-1,2,2,15
45320,2020-04-08 12:20:00,1,4,3,-1,2,3,15
45321,2020-04-08 12:20:00,4,2,3,-1,2,4,15
45322,2020-04-08 12:20:00,2,4,3,-1,2,3,15
45323,2020-04-08 12:20:00,3,4,3,-1,2,4,15
45324,2020-04-08 12:20:00,2,2,2,4,1,3,16
45325,2020-04-08 12:20:00,1,7,7,-1,4,2,17
45326,2020-04-08 12:20:00,1,7,6,-1,2,1,17
45327,2020-04-08 12:20:00,1,8,7,-1,3,1,17
45328,2020-04-08 12:20:00,0,7,6,-1,2,3,17
45329,2020-04-08 12:20:00,1,7,5,-1,4,2,17
45330,2020-04-08 12:20:00,3,8,5,-1,6,5,18
45331,2020-04-08 12:20:00,3,8,4,-1,5,5,18
45332,2020-04-08 12:20:00,3,7,4,-1,4,4,18
45333,2020-04-08 12:20:00,3,7,4,-1,5,5,18
45334,2020-04-08 12:20:00,3,8,3,-1,5,4,18
45335,2020-04-08 12:20:00,2,7,4,-1,6,4,18
45336,2020-04-08 12:20:00,3,8,4,-1,6,5,18
45337,2020-04-08 12:20:00,3,7,3,-1,5,4,18
45338,2020-04-08 12:20:00,2,8,5,-1,4,4,18
45339,2020-04-08 12:20:00,3,7,4,-1,4,4,18
45340,2020-04-08 12:20:00,2,7,5,-1,5,3,18
45341,2020-04-08 12:20:00,4,8,4,-1,4,3,18
45342,2020-04-08 12:20:00,2,6,3,-1,6,4,18
45343,2020-04-08 12:20:00,1,1,1,-1,2,3,19
45344,2020-04-08 12:20:00,1,2,2,-1,4,3,19
45345,2020-04-08 12:20:00,0,2,2,-1,3,3,19
45346,2020-04-08 12:20:00,1,2,2,-1,3,3,19
45347,2020-04-08 12:20:00,0,2,2,-1,2,4,19
45348,2020-04-08 12:20:00,1,1,2,10,4,3,19
45349,2020-04-08 12:20:00,6,4,6,6,4,-1,16
45350,2020-04-08 12:20:00,4,6,5,5,5,-1,16
45351,2020-04-08 12:20:00,5,6,5,5,3,-1,16
45352,2020-04-08 12:20:00,5,6,5,-1,4,3,4
45353,2020-04-08 12:20:00,6,5,4,-1,4,3,4
45354,2020-04-08 12:20:00,6,5,4,-1,5,3,4
45355,2020-04-08 12:20:00,6,5,6,-1,5,4,4
45356,2020-04-08 12:20:00,2,1,5,2,3,1,1
45357,2020-04-08 12:20:00,3,5,5,-1,1,0,2
45358,2020-04-08 12:20:00,3,4,4,-1,0,0,2
45359,2020-04-08 12:20:00,3,4,5,-1,0,0,2
45360,2020-04-08 12:20:00,3,5,5,-1,1,0,2
45361,2020-04-08 12:20:00,2,4,5,-1,0,0,2
45362,2020-04-08 12:20:00,3,4,4,-1,2,0,2
45363,2020-04-08 12:20:00,4,3,5,-1,1,1,2
45364,2020-04-08 12:20:00,7,4,5,-1,3,0,4
45365,2020-04-08 12:20:00,6,6,4,-1,5,0,4
